candel_date_time,close,prc_close,prp_close,tlc_close,tlp_close,tlpr_close,tlcr_close,tlctr_close,tlptr_close
2023-02-18 09:00:00,31801000.0,31624490.87658228,31885288.0812885,31943768.0,31637986.0,31568090.0,31706528.0,31754406.0,31855158.0
2023-02-18 10:00:00,31806000.0,31685693.87658228,31825437.88141243,32087160.0,31684268.0,31637840.0,31847240.0,31827844.0,31914922.0
2023-02-18 11:00:00,31712000.0,31633353.62658228,31684531.310391117,32113092.0,31733514.0,31666096.0,31897842.0,31881712.0,31932760.0
2023-02-18 12:00:00,31781000.0,31725349.50158228,31764615.58269708,32022952.0,31682094.0,31623164.0,31836802.0,31865558.0,31887880.0
2023-02-18 13:00:00,31842000.0,31824821.62658228,31851834.523586407,32096200.0,31679136.0,31595788.0,31896512.0,31921364.0,31870952.0
2023-02-18 14:00:00,31785000.0,31805915.12658228,31794503.20665793,32166884.0,31745226.0,31648710.0,31956620.0,31998150.0,31944184.0
2023-02-18 15:00:00,31841000.0,31882803.25158228,31833754.41886075,32112200.0,31760032.0,31654152.0,31910976.0,32008794.0,31949448.0
2023-02-18 16:00:00,31764000.0,31825427.50158228,31715609.77978592,32174300.0,31756476.0,31654044.0,31962888.0,32069856.0,31951724.0
2023-02-18 17:00:00,31779000.0,31863963.00158228,31716178.72875901,32087408.0,31716444.0,31627220.0,31886978.0,32047478.0,31920612.0
2023-02-18 18:00:00,31750000.0,31846369.00158228,31747151.780411497,32108002.0,31677656.0,31587310.0,31903136.0,32066638.0,31878022.0
2023-02-18 19:00:00,31500000.0,31597351.62658228,31571721.842790827,32075182.0,31700668.0,31587016.0,31877324.0,32062004.0,31893156.0
2023-02-18 20:00:00,31705000.0,31770517.12658228,31681594.96494575,31771548.0,31603898.0,31522970.0,31579078.0,31867972.0,31816328.0
2023-02-18 21:00:00,31800000.0,31841916.50158228,31767000.248956427,32017510.0,31542448.0,31468028.0,31786644.0,31950336.0,31748246.0
2023-02-18 22:00:00,31763000.0,31803893.75158228,31772563.87000905,32121004.0,31657322.0,31544276.0,31904626.0,32043058.0,31856768.0
2023-02-18 23:00:00,31897000.0,31890632.00158228,31829702.40903221,32062588.0,31716526.0,31597592.0,31878782.0,32060426.0,31915518.0
2023-02-19 00:00:00,31843000.0,31847922.25158228,31856233.59191321,32205016.0,31735478.0,31635730.0,32014070.0,32169066.0,31947790.0
2023-02-19 01:00:00,31766000.0,31784478.87658228,31812789.389622614,32142078.0,31798134.0,31698376.0,31967350.0,32170892.0,32012644.0
2023-02-19 02:00:00,31850000.0,31845355.50158228,31839972.548712924,32047522.0,31776064.0,31676236.0,31877380.0,32112540.0,31979218.0
2023-02-19 03:00:00,31885000.0,31875535.62658228,31941022.662689462,32157170.0,31756608.0,31651892.0,31972834.0,32156386.0,31958506.0
2023-02-19 04:00:00,31800000.0,31803362.50158228,31810977.762092635,32194858.0,31830246.0,31716338.0,32024212.0,32197108.0,32040638.0
2023-02-19 05:00:00,31799000.0,31807711.12658228,31783788.16192333,32067502.0,31799754.0,31691114.0,31914596.0,32133016.0,32003264.0
2023-02-19 06:00:00,31785000.0,31797057.62658228,31807357.051480334,32076384.0,31747502.0,31639818.0,31910246.0,32110350.0,31949634.0
2023-02-19 07:00:00,31797000.0,31815552.37658228,31797571.521073297,32065520.0,31748130.0,31628118.0,31891446.0,32084082.0,31949210.0
2023-02-19 08:00:00,31789000.0,31812322.37658228,31798769.386117384,32087982.0,31737818.0,31616894.0,31909714.0,32086428.0,31941164.0
2023-02-19 09:00:00,31930000.0,31944613.75158228,31878392.75764136,32071970.0,31737742.0,31617700.0,31894222.0,32076558.0,31944786.0
2023-02-19 10:00:00,31924000.0,31965008.37658228,31898527.055823937,32266328.0,31759404.0,31657994.0,32082872.0,32209822.0,31984936.0
2023-02-19 11:00:00,31933000.0,31990039.37658228,31959897.47712977,32236252.0,31815432.0,31725496.0,32077070.0,32255382.0,32048252.0
2023-02-19 12:00:00,31925000.0,31988935.25158228,31931376.412730858,32244208.0,31859890.0,31764084.0,32086410.0,32290188.0,32081672.0
2023-02-19 13:00:00,31936000.0,32014675.62658228,31946209.56392707,32232836.0,31861212.0,31763848.0,32068046.0,32292318.0,32078722.0
2023-02-19 14:00:00,31952000.0,32037466.37658228,32031686.836556032,32259710.0,31864550.0,31767392.0,32086478.0,32306462.0,32083060.0
2023-02-19 15:00:00,31818000.0,31832078.12658228,31871691.101321265,32284672.0,31894188.0,31811030.0,32113620.0,32327840.0,32124738.0
2023-02-19 16:00:00,31882000.0,31914671.37658228,31891896.78987284,32010986.0,31835474.0,31770742.0,31813168.0,32116152.0,32062326.0
2023-02-19 17:00:00,31826000.0,31845788.50158228,31826217.82489945,32190532.0,31770906.0,31722892.0,31943348.0,32124716.0,32003202.0
2023-02-19 18:00:00,31750000.0,31751928.25158228,31786635.44485803,32099278.0,31764034.0,31694844.0,31854686.0,32039462.0,31977466.0
2023-02-19 19:00:00,31793000.0,31815164.25158228,31827665.73189308,31975894.0,31731434.0,31656482.0,31711662.0,31911374.0,31944146.0
2023-02-19 20:00:00,31814000.0,31847895.75158228,31833326.856665805,32092464.0,31725322.0,31634350.0,31823618.0,31929936.0,31928028.0
2023-02-19 21:00:00,31828000.0,31873675.87658228,31834862.293486934,32126268.0,31746604.0,31645394.0,31892724.0,31969484.0,31948756.0
2023-02-19 22:00:00,31826000.0,31873096.75158228,31838383.66605265,32134224.0,31759200.0,31654810.0,31934654.0,32018364.0,31959628.0
2023-02-19 23:00:00,31878000.0,31953176.37658228,31868147.211332813,32112156.0,31765118.0,31659650.0,31924360.0,32041320.0,31965224.0
2023-02-20 00:00:00,32051000.0,32154553.75158228,32016412.397335216,32217074.0,31768566.0,31686892.0,32038306.0,32143424.0,31987034.0
2023-02-20 01:00:00,31981000.0,32043893.12658228,32149855.77430297,32488574.0,31849124.0,31781780.0,32336082.0,32408152.0,32083376.0
2023-02-20 02:00:00,31544000.0,31538187.87658228,31675639.93328209,32257934.0,31989108.0,31930970.0,32152964.0,32384164.0,32235158.0
2023-02-20 03:00:00,31682000.0,31707801.62658228,31672953.24595104,31574622.0,31777450.0,31759934.0,31355776.0,31858286.0,32004122.0
2023-02-20 04:00:00,31766000.0,31794034.37658228,31780915.599032983,31944744.0,31587294.0,31538124.0,31603292.0,31821568.0,31775794.0
2023-02-20 05:00:00,31761000.0,31779921.75158228,31601863.935630515,32107620.0,31666146.0,31553134.0,31809378.0,31876394.0,31852090.0
2023-02-20 06:00:00,31730000.0,31742958.62658228,31724306.542605087,32049056.0,31628180.0,31525328.0,31838668.0,31890972.0,31823978.0
2023-02-20 07:00:00,31690000.0,31690552.00158228,31749699.316706315,31964878.0,31681948.0,31566170.0,31792922.0,31868400.0,31876186.0
2023-02-20 08:00:00,31435000.0,31424738.37658228,31466602.11771424,31905878.0,31687576.0,31572688.0,31719076.0,31818032.0,31879172.0
2023-02-20 09:00:00,31301000.0,31276451.62658228,31441299.417444278,31600030.0,31526528.0,31458436.0,31357962.0,31555340.0,31736634.0
2023-02-20 10:00:00,31441000.0,31473747.62658228,31212674.206758097,31494474.0,31383002.0,31325808.0,31183880.0,31349070.0,31591806.0
2023-02-20 11:00:00,31469000.0,31495047.00158228,31388553.9246469,31744170.0,31179712.0,31135968.0,31467000.0,31442526.0,31405654.0
2023-02-20 12:00:00,31570000.0,31616924.75158228,31533942.30157836,31739586.0,31306406.0,31208160.0,31544688.0,31504310.0,31498626.0
2023-02-20 13:00:00,31619000.0,31663039.37658228,31647011.06116654,31838540.0,31421082.0,31309026.0,31701510.0,31655414.0,31616044.0
2023-02-20 14:00:00,31582000.0,31601151.25158228,31574143.40795742,31868356.0,31531012.0,31419934.0,31758636.0,31774594.0,31729812.0
2023-02-20 15:00:00,31583000.0,31574199.50158228,31573680.10484259,31797254.0,31529542.0,31432154.0,31673426.0,31787480.0,31726308.0
